%
% Basic inner-scaled statistics for turbulent flow in a circular pipe
%
% See the following reference for details
% 
% Pirozzoli, S., Romero, J., Fatica, M., Verzicco, R., & Orlandi, P. (2021). 
% One-point statistics for turbulent pipe flow up to $\Rey_{\tau} \approx 6000$
% arXiv preprint arXiv:2103.13383.
%
% The flow parameters are as follows:
%
%  N_z                         = 9216
%  N_r                         =  910
%  N_theta                     = 9216
%  Streamwise domain size      = 15 R
%  Bulk Reynolds number        = 285000
%  Friction Reynolds number    = 6019.48
%  Friction coefficient        = 0.01428
%
%  Flow variables
%  
%        y^+                  U_z^+               P^+                 u_z^2              u_r^2              u_t^2                u_z u_r              p^2
%
    0.2667296087E+04    0.2570596056E+02   -0.1219369038E+01    0.2581953056E+01    0.9421761663E+00    0.1170046127E+01    0.5532855192E+00    0.2748677824E+01
    0.2674501564E+04    0.2571531496E+02   -0.1218496312E+01    0.2576811970E+01    0.9408102102E+00    0.1167869652E+01    0.5520879167E+00    0.2741240849E+01
    0.2681711875E+04    0.2572466160E+02   -0.1217621932E+01    0.2571700399E+01    0.9394430055E+00    0.1165701478E+01    0.5508915539E+00    0.2733823582E+01
    0.2688927014E+04    0.2573399750E+02   -0.1216745826E+01    0.2566610389E+01    0.9380744579E+00    0.1163536330E+01    0.5496955186E+00    0.2726426626E+01
    0.2696146974E+04    0.2574332005E+02   -0.1215868513E+01    0.2561530647E+01    0.9367050701E+00    0.1161375267E+01    0.5484989365E+00    0.2719052763E+01
    0.2703371749E+04    0.2575262859E+02   -0.1214991540E+01    0.2556454130E+01    0.9353363537E+00    0.1159219708E+01    0.5473012722E+00    0.2711707948E+01
    0.2710601332E+04    0.2576192322E+02   -0.1214117048E+01    0.2551384231E+01    0.9339704126E+00    0.1157066564E+01    0.5461028401E+00    0.2704399696E+01
    0.2717835718E+04    0.2577120480E+02   -0.1213246904E+01    0.2546327782E+01    0.9326091295E+00    0.1154917371E+01    0.5449047689E+00    0.2697135851E+01
    0.2725074899E+04    0.2578047478E+02   -0.1212382321E+01    0.2541281381E+01    0.9312537367E+00    0.1152775165E+01    0.5437080515E+00    0.2689921956E+01
    0.2732318870E+04    0.2578973395E+02   -0.1211523681E+01    0.2536236507E+01    0.9299046225E+00    0.1150641121E+01    0.5425125387E+00    0.2682757112E+01
    0.2739567624E+04    0.2579898258E+02   -0.1210670563E+01    0.2531186647E+01    0.9285613839E+00    0.1148513331E+01    0.5413166661E+00    0.2675632302E+01
    0.2746821154E+04    0.2580822069E+02   -0.1209822089E+01    0.2526129815E+01    0.9272231542E+00    0.1146386541E+01    0.5401184735E+00    0.2668537526E+01
    0.2754079456E+04    0.2581744847E+02   -0.1208977188E+01    0.2521068937E+01    0.9258888632E+00    0.1144261111E+01    0.5389173614E+00    0.2661463639E+01
    0.2761342522E+04    0.2582666612E+02   -0.1208134942E+01    0.2516008255E+01    0.9245575944E+00    0.1142139585E+01    0.5377145666E+00    0.2654401224E+01
    0.2768610345E+04    0.2583587270E+02   -0.1207294902E+01    0.2510946626E+01    0.9232288952E+00    0.1140022717E+01    0.5365116000E+00    0.2647344240E+01
    0.2775882922E+04    0.2584506687E+02   -0.1206456701E+01    0.2505886458E+01    0.9219023807E+00    0.1137911801E+01    0.5353086377E+00    0.2640290630E+01
    0.2783160243E+04    0.2585424851E+02   -0.1205619540E+01    0.2500835873E+01    0.9205772774E+00    0.1135811790E+01    0.5341048203E+00    0.2633236353E+01
    0.2790442304E+04    0.2586341698E+02   -0.1204782842E+01    0.2495799102E+01    0.9192529937E+00    0.1133721754E+01    0.5329002529E+00    0.2626180531E+01
    0.2797729099E+04    0.2587256900E+02   -0.1203946664E+01    0.2490779195E+01    0.9179295346E+00    0.1131637867E+01    0.5316972314E+00    0.2619129498E+01
    0.2805020621E+04    0.2588170226E+02   -0.1203111010E+01    0.2485776526E+01    0.9166068948E+00    0.1129557758E+01    0.5304984333E+00    0.2612087012E+01
    0.2812316865E+04    0.2589081836E+02   -0.1202275394E+01    0.2480786872E+01    0.9152846018E+00    0.1127475698E+01    0.5293044012E+00    0.2605049871E+01
    0.2819617824E+04    0.2589991941E+02   -0.1201439130E+01    0.2475803036E+01    0.9139620010E+00    0.1125381948E+01    0.5281133026E+00    0.2598012711E+01
    0.2826923492E+04    0.2590900573E+02   -0.1200601727E+01    0.2470818217E+01    0.9126386659E+00    0.1123272391E+01    0.5269222463E+00    0.2590970600E+01
    0.2834233863E+04    0.2591807678E+02   -0.1199763000E+01    0.2465828281E+01    0.9113144593E+00    0.1121152100E+01    0.5257288943E+00    0.2583920063E+01
    0.2841548931E+04    0.2592713145E+02   -0.1198923293E+01    0.2460832083E+01    0.9099897457E+00    0.1119024912E+01    0.5245321549E+00    0.2576862406E+01
    0.2848868691E+04    0.2593616968E+02   -0.1198083699E+01    0.2455825818E+01    0.9086656024E+00    0.1116887671E+01    0.5233316622E+00    0.2569806258E+01
    0.2856193135E+04    0.2594519419E+02   -0.1197245597E+01    0.2450805834E+01    0.9073434129E+00    0.1114738014E+01    0.5221275616E+00    0.2562766366E+01
    0.2863522259E+04    0.2595420742E+02   -0.1196409788E+01    0.2445783829E+01    0.9060240307E+00    0.1112579218E+01    0.5209208577E+00    0.2555753896E+01
    0.2870856056E+04    0.2596320883E+02   -0.1195576128E+01    0.2440780941E+01    0.9047073777E+00    0.1110416966E+01    0.5197133169E+00    0.2548771168E+01
    0.2878194520E+04    0.2597219613E+02   -0.1194744070E+01    0.2435810596E+01    0.9033929101E+00    0.1108255408E+01    0.5185064630E+00    0.2541817336E+01
    0.2885537645E+04    0.2598116790E+02   -0.1193913164E+01    0.2430875610E+01    0.9020801865E+00    0.1106094226E+01    0.5173007749E+00    0.2534890286E+01
    0.2892885426E+04    0.2599012393E+02   -0.1193083170E+01    0.2425967688E+01    0.9007689697E+00    0.1103928458E+01    0.5160966499E+00    0.2527983656E+01
    0.2900237857E+04    0.2599906341E+02   -0.1192253774E+01    0.2421079601E+01    0.8994589494E+00    0.1101753589E+01    0.5148947488E+00    0.2521086545E+01
    0.2907594931E+04    0.2600798645E+02   -0.1191424465E+01    0.2416211779E+01    0.8981496273E+00    0.1099567693E+01    0.5136943058E+00    0.2514190155E+01
    0.2914956644E+04    0.2601689497E+02   -0.1190594665E+01    0.2411368110E+01    0.8968404633E+00    0.1097366866E+01    0.5124928527E+00    0.2507295914E+01
    0.2922322988E+04    0.2602579083E+02   -0.1189763727E+01    0.2406544354E+01    0.8955308270E+00    0.1095150415E+01    0.5112880594E+00    0.2500414939E+01
    0.2929693959E+04    0.2603467536E+02   -0.1188930889E+01    0.2401724829E+01    0.8942200190E+00    0.1092928139E+01    0.5100796042E+00    0.2493551302E+01
    0.2937069550E+04    0.2604354899E+02   -0.1188095902E+01    0.2396900021E+01    0.8929078212E+00    0.1090712370E+01    0.5088693078E+00    0.2486698000E+01
    0.2944449757E+04    0.2605241158E+02   -0.1187259297E+01    0.2392068601E+01    0.8915947364E+00    0.1088510820E+01    0.5076591914E+00    0.2479847885E+01
    0.2951834573E+04    0.2606126417E+02   -0.1186421879E+01    0.2387227248E+01    0.8902815405E+00    0.1086325916E+01    0.5064504465E+00    0.2472995612E+01
    0.2959223991E+04    0.2607010824E+02   -0.1185584440E+01    0.2382373765E+01    0.8889690090E+00    0.1084153297E+01    0.5052437582E+00    0.2466136986E+01
    0.2966618007E+04    0.2607894288E+02   -0.1184747790E+01    0.2377508142E+01    0.8876579585E+00    0.1081988122E+01    0.5040386572E+00    0.2459269378E+01
    0.2974016616E+04    0.2608776465E+02   -0.1183912573E+01    0.2372623875E+01    0.8863490085E+00    0.1079825918E+01    0.5028334516E+00    0.2452391020E+01
    0.2981419810E+04    0.2609656998E+02   -0.1183078882E+01    0.2367715815E+01    0.8850422248E+00    0.1077659697E+01    0.5016266044E+00    0.2445499211E+01
    0.2988827585E+04    0.2610535792E+02   -0.1182246413E+01    0.2362788149E+01    0.8837373214E+00    0.1075482660E+01    0.5004178370E+00    0.2438596084E+01
    0.2996239936E+04    0.2611413054E+02   -0.1181414734E+01    0.2357842645E+01    0.8824339103E+00    0.1073292117E+01    0.4992079739E+00    0.2431689148E+01
    0.3003656855E+04    0.2612289128E+02   -0.1180583291E+01    0.2352872151E+01    0.8811314757E+00    0.1071096223E+01    0.4979972827E+00    0.2424781577E+01
    0.3011078339E+04    0.2613164355E+02   -0.1179751655E+01    0.2347870342E+01    0.8798296115E+00    0.1068902891E+01    0.4967851141E+00    0.2417872203E+01
    0.3018504380E+04    0.2614038816E+02   -0.1178919968E+01    0.2342848524E+01    0.8785284645E+00    0.1066710579E+01    0.4955715224E+00    0.2410962426E+01
    0.3025934975E+04    0.2614912380E+02   -0.1178088975E+01    0.2337830299E+01    0.8772287395E+00    0.1064516198E+01    0.4943572660E+00    0.2404056226E+01
    0.3033370115E+04    0.2615785005E+02   -0.1177259225E+01    0.2332834691E+01    0.8759309956E+00    0.1062320537E+01    0.4931427535E+00    0.2397153280E+01
    0.3040809798E+04    0.2616656625E+02   -0.1176430704E+01    0.2327868176E+01    0.8746352737E+00    0.1060124756E+01    0.4919281182E+00    0.2390248318E+01
    0.3048254017E+04    0.2617527007E+02   -0.1175603415E+01    0.2322926634E+01    0.8733415965E+00    0.1057930590E+01    0.4907133799E+00    0.2383337131E+01
    0.3055702766E+04    0.2618395922E+02   -0.1174777823E+01    0.2317999202E+01    0.8720504366E+00    0.1055736058E+01    0.4894985634E+00    0.2376418545E+01
    0.3063156040E+04    0.2619263174E+02   -0.1173954899E+01    0.2313076586E+01    0.8707627770E+00    0.1053538241E+01    0.4882843261E+00    0.2369493267E+01
    0.3070613834E+04    0.2620128537E+02   -0.1173135797E+01    0.2308159060E+01    0.8694798027E+00    0.1051337494E+01    0.4870717674E+00    0.2362565595E+01
    0.3078076143E+04    0.2620991920E+02   -0.1172321412E+01    0.2303252000E+01    0.8682024473E+00    0.1049136991E+01    0.4858612551E+00    0.2355644222E+01
    0.3085542959E+04    0.2621853281E+02   -0.1171511908E+01    0.2298358489E+01    0.8669308880E+00    0.1046944841E+01    0.4846520321E+00    0.2348729905E+01
    0.3093014279E+04    0.2622712577E+02   -0.1170706395E+01    0.2293479355E+01    0.8656642278E+00    0.1044767024E+01    0.4834428770E+00    0.2341819077E+01
    0.3100490097E+04    0.2623569795E+02   -0.1169903290E+01    0.2288613749E+01    0.8644008688E+00    0.1042601579E+01    0.4822329045E+00    0.2334915192E+01
    0.3107970407E+04    0.2624424915E+02   -0.1169101079E+01    0.2283759081E+01    0.8631392744E+00    0.1040449031E+01    0.4810218567E+00    0.2328016341E+01
    0.3115455205E+04    0.2625278110E+02   -0.1168298790E+01    0.2278912203E+01    0.8618784315E+00    0.1038308479E+01    0.4798095124E+00    0.2321122602E+01
    0.3122944484E+04    0.2626129715E+02   -0.1167495874E+01    0.2274071698E+01    0.8606177753E+00    0.1036176672E+01    0.4785954937E+00    0.2314236374E+01
    0.3130438239E+04    0.2626979905E+02   -0.1166692097E+01    0.2269237696E+01    0.8593570672E+00    0.1034053632E+01    0.4773805775E+00    0.2307356785E+01
    0.3137936466E+04    0.2627828639E+02   -0.1165887834E+01    0.2264410129E+01    0.8580966808E+00    0.1031938792E+01    0.4761667430E+00    0.2300483279E+01
    0.3145439158E+04    0.2628675919E+02   -0.1165084242E+01    0.2259578796E+01    0.8568377487E+00    0.1029828006E+01    0.4749549663E+00    0.2293621548E+01
    0.3152946311E+04    0.2629521736E+02   -0.1164282434E+01    0.2254733325E+01    0.8555813763E+00    0.1027713820E+01    0.4737444296E+00    0.2286778447E+01
    0.3160457919E+04    0.2630365911E+02   -0.1163482687E+01    0.2249876572E+01    0.8543278799E+00    0.1025588330E+01    0.4725334713E+00    0.2279955591E+01
    0.3167973977E+04    0.2631208293E+02   -0.1162684713E+01    0.2245017403E+01    0.8530770269E+00    0.1023453537E+01    0.4713199576E+00    0.2273150004E+01
    0.3175494480E+04    0.2632048959E+02   -0.1161888094E+01    0.2240156473E+01    0.8518283985E+00    0.1021318151E+01    0.4701016184E+00    0.2266357083E+01
    0.3183019422E+04    0.2632888143E+02   -0.1161092121E+01    0.2235290835E+01    0.8505812839E+00    0.1019184600E+01    0.4688774258E+00    0.2259574546E+01
    0.3190548798E+04    0.2633725847E+02   -0.1160295684E+01    0.2230429154E+01    0.8493345853E+00    0.1017052438E+01    0.4676493598E+00    0.2252798613E+01
    0.3198082604E+04    0.2634561727E+02   -0.1159497616E+01    0.2225584689E+01    0.8480871630E+00    0.1014924647E+01    0.4664218223E+00    0.2246025463E+01
    0.3205620834E+04    0.2635395544E+02   -0.1158697370E+01    0.2220757738E+01    0.8468384357E+00    0.1012802284E+01    0.4651977505E+00    0.2239256586E+01
    0.3213163482E+04    0.2636227328E+02   -0.1157894937E+01    0.2215939183E+01    0.8455883269E+00    0.1010685913E+01    0.4639763108E+00    0.2232493616E+01
    0.3220710544E+04    0.2637057148E+02   -0.1157090054E+01    0.2211118779E+01    0.8443365686E+00    0.1008576350E+01    0.4627546496E+00    0.2225735340E+01
    0.3228262014E+04    0.2637884995E+02   -0.1156282098E+01    0.2206293272E+01    0.8430825795E+00    0.1006472405E+01    0.4615303321E+00    0.2218982542E+01
    0.3235817887E+04    0.2638710938E+02   -0.1155470608E+01    0.2201462937E+01    0.8418259184E+00    0.1004373105E+01    0.4603026655E+00    0.2212242626E+01
    0.3243378159E+04    0.2639535016E+02   -0.1154655436E+01    0.2196626121E+01    0.8405664251E+00    0.1002278205E+01    0.4590727472E+00    0.2205524301E+01
    0.3250942823E+04    0.2640357166E+02   -0.1153836830E+01    0.2191786305E+01    0.8393043236E+00    0.1000185963E+01    0.4578423262E+00    0.2198829340E+01
    0.3258511876E+04    0.2641177377E+02   -0.1153015549E+01    0.2186948090E+01    0.8380403303E+00    0.9980896763E+00    0.4566129791E+00    0.2192154678E+01
    0.3266085312E+04    0.2641995796E+02   -0.1152192217E+01    0.2182108802E+01    0.8367751011E+00    0.9959833608E+00    0.4553857144E+00    0.2185494592E+01
    0.3273663125E+04    0.2642812623E+02   -0.1151367069E+01    0.2177260600E+01    0.8355089519E+00    0.9938705951E+00    0.4541600755E+00    0.2178842878E+01
    0.3281245312E+04    0.2643627998E+02   -0.1150540505E+01    0.2172391949E+01    0.8342422855E+00    0.9917585262E+00    0.4529339377E+00    0.2172197599E+01
    0.3288831867E+04    0.2644442025E+02   -0.1149712974E+01    0.2167494307E+01    0.8329754994E+00    0.9896503461E+00    0.4517049711E+00    0.2165561852E+01
    0.3296422784E+04    0.2645254777E+02   -0.1148884358E+01    0.2162569690E+01    0.8317084513E+00    0.9875478266E+00    0.4504716892E+00    0.2158938964E+01
    0.3304018059E+04    0.2646066315E+02   -0.1148053980E+01    0.2157621027E+01    0.8304404550E+00    0.9854557365E+00    0.4492333831E+00    0.2152325794E+01
    0.3311617686E+04    0.2646876630E+02   -0.1147221220E+01    0.2152651982E+01    0.8291708750E+00    0.9833801933E+00    0.4479905315E+00    0.2145714421E+01
    0.3319221663E+04    0.2647685578E+02   -0.1146386077E+01    0.2147671795E+01    0.8278996890E+00    0.9813236543E+00    0.4467448298E+00    0.2139106592E+01
    0.3326829981E+04    0.2648493089E+02   -0.1145549107E+01    0.2142681421E+01    0.8266273911E+00    0.9792803536E+00    0.4454984547E+00    0.2132515410E+01
    0.3334442638E+04    0.2649299099E+02   -0.1144710981E+01    0.2137672939E+01    0.8253546282E+00    0.9772392497E+00    0.4442535397E+00    0.2125953638E+01
    0.3342059628E+04    0.2650103454E+02   -0.1143872381E+01    0.2132641469E+01    0.8240821018E+00    0.9751939641E+00    0.4430112949E+00    0.2119426418E+01
    0.3349680946E+04    0.2650906146E+02   -0.1143033801E+01    0.2127585999E+01    0.8228103433E+00    0.9731505414E+00    0.4417714157E+00    0.2112928854E+01
    0.3357306587E+04    0.2651707330E+02   -0.1142195376E+01    0.2122508304E+01    0.8215394806E+00    0.9711194502E+00    0.4405327174E+00    0.2106450044E+01
    0.3364936547E+04    0.2652507075E+02   -0.1141356995E+01    0.2117414880E+01    0.8202693664E+00    0.9691021946E+00    0.4392939918E+00    0.2099981732E+01
    0.3372570820E+04    0.2653305308E+02   -0.1140518391E+01    0.2112310678E+01    0.8189996879E+00    0.9670943557E+00    0.4380544563E+00    0.2093519791E+01
    0.3380209402E+04    0.2654102053E+02   -0.1139679115E+01    0.2107197698E+01    0.8177300083E+00    0.9650899168E+00    0.4368147027E+00    0.2087062431E+01
    0.3387852288E+04    0.2654897320E+02   -0.1138839034E+01    0.2102083774E+01    0.8164602095E+00    0.9630790557E+00    0.4355772093E+00    0.2080614207E+01
    0.3395499473E+04    0.2655690970E+02   -0.1137998562E+01    0.2096976176E+01    0.8151907011E+00    0.9610508141E+00    0.4343443526E+00    0.2074184229E+01
    0.3403150952E+04    0.2656482831E+02   -0.1137157951E+01    0.2091875245E+01    0.8139217700E+00    0.9589987682E+00    0.4331162774E+00    0.2067779080E+01
    0.3410806720E+04    0.2657272848E+02   -0.1136316935E+01    0.2086778646E+01    0.8126532266E+00    0.9569287082E+00    0.4318911079E+00    0.2061397999E+01
    0.3418466773E+04    0.2658061183E+02   -0.1135475204E+01    0.2081680528E+01    0.8113848354E+00    0.9548540910E+00    0.4306662376E+00    0.2055036839E+01
    0.3426131106E+04    0.2658848012E+02   -0.1134632740E+01    0.2076579862E+01    0.8101166064E+00    0.9527818637E+00    0.4294392872E+00    0.2048692112E+01
    0.3433799715E+04    0.2659633459E+02   -0.1133789712E+01    0.2071478940E+01    0.8088486892E+00    0.9507141681E+00    0.4282087137E+00    0.2042357889E+01
    0.3441472593E+04    0.2660417747E+02   -0.1132946344E+01    0.2066382582E+01    0.8075812918E+00    0.9486514615E+00    0.4269750081E+00    0.2036025932E+01
    0.3449149737E+04    0.2661201068E+02   -0.1132103012E+01    0.2061301174E+01    0.8063148004E+00    0.9465907593E+00    0.4257406755E+00    0.2029691442E+01
    0.3456831142E+04    0.2661983411E+02   -0.1131260301E+01    0.2056232746E+01    0.8050497921E+00    0.9445284178E+00    0.4245073057E+00    0.2023353500E+01
    0.3464516803E+04    0.2662764635E+02   -0.1130418609E+01    0.2051155862E+01    0.8037866637E+00    0.9424666337E+00    0.4232735656E+00    0.2017009748E+01
    0.3472206715E+04    0.2663544595E+02   -0.1129577974E+01    0.2046052222E+01    0.8025255082E+00    0.9404110761E+00    0.4220366016E+00    0.2010655939E+01
    0.3479900875E+04    0.2664323168E+02   -0.1128738452E+01    0.2040921118E+01    0.8012663748E+00    0.9383636977E+00    0.4207945646E+00    0.2004292673E+01
    0.3487599276E+04    0.2665100311E+02   -0.1127899853E+01    0.2035771430E+01    0.8000090349E+00    0.9363271916E+00    0.4195479262E+00    0.1997925051E+01
    0.3495301916E+04    0.2665876077E+02   -0.1127061468E+01    0.2030614078E+01    0.7987527603E+00    0.9343041645E+00    0.4182989482E+00    0.1991556288E+01
    0.3503008787E+04    0.2666650393E+02   -0.1126222459E+01    0.2025459562E+01    0.7974966906E+00    0.9322918753E+00    0.4170501430E+00    0.1985185807E+01
    0.3510719887E+04    0.2667422912E+02   -0.1125382267E+01    0.2020312794E+01    0.7962402622E+00    0.9302857792E+00    0.4158026814E+00    0.1978813429E+01
    0.3518435211E+04    0.2668193368E+02   -0.1124540857E+01    0.2015169542E+01    0.7949834416E+00    0.9282807292E+00    0.4145557472E+00    0.1972441768E+01
    0.3526154754E+04    0.2668961612E+02   -0.1123698700E+01    0.2010022047E+01    0.7937266905E+00    0.9262787464E+00    0.4133078537E+00    0.1966077458E+01
    0.3533878511E+04    0.2669727395E+02   -0.1122856547E+01    0.2004871008E+01    0.7924707328E+00    0.9242880988E+00    0.4120583107E+00    0.1959729193E+01
    0.3541606478E+04    0.2670490587E+02   -0.1122015097E+01    0.1999716566E+01    0.7912162516E+00    0.9223123574E+00    0.4108066051E+00    0.1953405922E+01
    0.3549338650E+04    0.2671251393E+02   -0.1121174610E+01    0.1994549939E+01    0.7899634915E+00    0.9203504770E+00    0.4095517812E+00    0.1947114328E+01
    0.3557075022E+04    0.2672010020E+02   -0.1120334936E+01    0.1989368798E+01    0.7887123087E+00    0.9184021984E+00    0.4082934553E+00    0.1940854382E+01
    0.3564815592E+04    0.2672766419E+02   -0.1119496450E+01    0.1984175994E+01    0.7874630327E+00    0.9164602718E+00    0.4070324792E+00    0.1934624975E+01
    0.3572560352E+04    0.2673520574E+02   -0.1118660157E+01    0.1978968305E+01    0.7862166206E+00    0.9145131730E+00    0.4057711234E+00    0.1928428116E+01
    0.3580309300E+04    0.2674272611E+02   -0.1117826600E+01    0.1973745910E+01    0.7849736757E+00    0.9125553915E+00    0.4045121233E+00    0.1922263354E+01
    0.3588062430E+04    0.2675022648E+02   -0.1116995521E+01    0.1968513455E+01    0.7837340029E+00    0.9105892973E+00    0.4032557892E+00    0.1916124245E+01
    0.3595819739E+04    0.2675770769E+02   -0.1116166065E+01    0.1963274936E+01    0.7824967884E+00    0.9086214824E+00    0.4019996970E+00    0.1909999289E+01
    0.3603581221E+04    0.2676517051E+02   -0.1115337154E+01    0.1958035514E+01    0.7812609778E+00    0.9066629544E+00    0.4007417946E+00    0.1903874503E+01
    0.3611346872E+04    0.2677261552E+02   -0.1114508067E+01    0.1952799241E+01    0.7800258129E+00    0.9047237027E+00    0.3994818273E+00    0.1897740099E+01
    0.3619116688E+04    0.2678004208E+02   -0.1113678464E+01    0.1947564351E+01    0.7787908647E+00    0.9028041951E+00    0.3982200086E+00    0.1891591196E+01
    0.3626890664E+04    0.2678744773E+02   -0.1112848024E+01    0.1942324829E+01    0.7775557426E+00    0.9008937637E+00    0.3969558528E+00    0.1885428607E+01
    0.3634668796E+04    0.2679483051E+02   -0.1112016444E+01    0.1937072037E+01    0.7763201197E+00    0.8989825946E+00    0.3956888382E+00    0.1879259259E+01
    0.3642451079E+04    0.2680219227E+02   -0.1111183701E+01    0.1931802821E+01    0.7750839855E+00    0.8970678361E+00    0.3944199093E+00    0.1873094821E+01
    0.3650237509E+04    0.2680953648E+02   -0.1110349927E+01    0.1926526101E+01    0.7738475100E+00    0.8951474957E+00    0.3931515513E+00    0.1866945781E+01
    0.3658028082E+04    0.2681686341E+02   -0.1109515103E+01    0.1921255302E+01    0.7726106914E+00    0.8932235581E+00    0.3918859316E+00    0.1860818104E+01
    0.3665822793E+04    0.2682417169E+02   -0.1108678926E+01    0.1915999894E+01    0.7713732421E+00    0.8912990479E+00    0.3906235723E+00    0.1854712320E+01
    0.3673621638E+04    0.2683146110E+02   -0.1107840984E+01    0.1910760671E+01    0.7701347705E+00    0.8893802895E+00    0.3893639615E+00    0.1848624014E+01
    0.3681424612E+04    0.2683873186E+02   -0.1107001202E+01    0.1905531701E+01    0.7688951717E+00    0.8874737654E+00    0.3881061037E+00    0.1842546780E+01
    0.3689231711E+04    0.2684598435E+02   -0.1106159866E+01    0.1900304112E+01    0.7676546990E+00    0.8855757043E+00    0.3868482671E+00    0.1836475308E+01
    0.3697042931E+04    0.2685321829E+02   -0.1105317360E+01    0.1895074773E+01    0.7664137829E+00    0.8836758338E+00    0.3855883279E+00    0.1830407324E+01
    0.3704858268E+04    0.2686043316E+02   -0.1104474424E+01    0.1889847681E+01    0.7651732200E+00    0.8817640866E+00    0.3843248455E+00    0.1824345772E+01
    0.3712677717E+04    0.2686762991E+02   -0.1103632359E+01    0.1884622726E+01    0.7639343402E+00    0.8798344063E+00    0.3830577748E+00    0.1818299224E+01
    0.3720501273E+04    0.2687481002E+02   -0.1102792783E+01    0.1879391306E+01    0.7626987901E+00    0.8778890790E+00    0.3817877753E+00    0.1812278878E+01
    0.3728328933E+04    0.2688197393E+02   -0.1101957199E+01    0.1874141806E+01    0.7614681143E+00    0.8759372500E+00    0.3805154720E+00    0.1806293633E+01
    0.3736160692E+04    0.2688912105E+02   -0.1101126382E+01    0.1868872024E+01    0.7602431064E+00    0.8739909073E+00    0.3792422088E+00    0.1800344759E+01
    0.3743996546E+04    0.2689625039E+02   -0.1100300107E+01    0.1863589456E+01    0.7590235387E+00    0.8720625529E+00    0.3779703688E+00    0.1794428391E+01
    0.3751836491E+04    0.2690336125E+02   -0.1099477821E+01    0.1858302776E+01    0.7578088367E+00    0.8701565612E+00    0.3767020884E+00    0.1788541744E+01
    0.3759680521E+04    0.2691045194E+02   -0.1098659427E+01    0.1853015811E+01    0.7565988492E+00    0.8682679196E+00    0.3754377686E+00    0.1782682189E+01
    0.3767528634E+04    0.2691752091E+02   -0.1097845199E+01    0.1847729665E+01    0.7553938224E+00    0.8663934073E+00    0.3741754624E+00    0.1776845805E+01
    0.3775380826E+04    0.2692456895E+02   -0.1097035306E+01    0.1842443105E+01    0.7541938956E+00    0.8645382616E+00    0.3729120068E+00    0.1771028122E+01
    0.3783237091E+04    0.2693159837E+02   -0.1096229359E+01    0.1837149065E+01    0.7529986298E+00    0.8627129307E+00    0.3716455056E+00    0.1765223483E+01
    0.3791097425E+04    0.2693861051E+02   -0.1095426578E+01    0.1831841867E+01    0.7518071882E+00    0.8609193527E+00    0.3703757892E+00    0.1759429234E+01
    0.3798961825E+04    0.2694560690E+02   -0.1094626611E+01    0.1826520933E+01    0.7506191466E+00    0.8591431947E+00    0.3691026282E+00    0.1753653289E+01
    0.3806830286E+04    0.2695259053E+02   -0.1093829687E+01    0.1821188659E+01    0.7494346667E+00    0.8573680926E+00    0.3678262995E+00    0.1747907711E+01
    0.3814702804E+04    0.2695956218E+02   -0.1093035528E+01    0.1815850847E+01    0.7482534881E+00    0.8555926204E+00    0.3665490077E+00    0.1742194201E+01
    0.3822579374E+04    0.2696651944E+02   -0.1092242894E+01    0.1810512934E+01    0.7470744303E+00    0.8538216879E+00    0.3652723949E+00    0.1736503734E+01
    0.3830459993E+04    0.2697346095E+02   -0.1091450640E+01    0.1805176590E+01    0.7458963463E+00    0.8520542449E+00    0.3639950229E+00    0.1730827911E+01
    0.3838344657E+04    0.2698038800E+02   -0.1090658322E+01    0.1799839913E+01    0.7447187452E+00    0.8502834566E+00    0.3627141908E+00    0.1725163596E+01
    0.3846233361E+04    0.2698730217E+02   -0.1089865436E+01    0.1794502442E+01    0.7435411175E+00    0.8485048557E+00    0.3614285535E+00    0.1719505802E+01
    0.3854126101E+04    0.2699420237E+02   -0.1089070972E+01    0.1789169224E+01    0.7423624946E+00    0.8467196436E+00    0.3601388174E+00    0.1713841304E+01
    0.3862022873E+04    0.2700108448E+02   -0.1088273881E+01    0.1783848270E+01    0.7411818541E+00    0.8449350001E+00    0.3588472673E+00    0.1708155213E+01
    0.3869923674E+04    0.2700794511E+02   -0.1087473659E+01    0.1778544063E+01    0.7399986908E+00    0.8431579788E+00    0.3575560176E+00    0.1702439880E+01
    0.3877828498E+04    0.2701478337E+02   -0.1086670594E+01    0.1773257064E+01    0.7388132456E+00    0.8413888902E+00    0.3562656691E+00    0.1696699218E+01
    0.3885737342E+04    0.2702159927E+02   -0.1085865238E+01    0.1767986528E+01    0.7376260209E+00    0.8396264552E+00    0.3549764392E+00    0.1690947144E+01
    0.3893650202E+04    0.2702839388E+02   -0.1085057834E+01    0.1762729486E+01    0.7364372591E+00    0.8378719149E+00    0.3536891220E+00    0.1685197997E+01
    0.3901567073E+04    0.2703516940E+02   -0.1084248593E+01    0.1757479529E+01    0.7352471673E+00    0.8361218914E+00    0.3524037384E+00    0.1679462050E+01
    0.3909487953E+04    0.2704192719E+02   -0.1083437826E+01    0.1752234994E+01    0.7340560310E+00    0.8343680342E+00    0.3511181168E+00    0.1673744938E+01
    0.3917412835E+04    0.2704866759E+02   -0.1082625766E+01    0.1746997183E+01    0.7328641076E+00    0.8326072579E+00    0.3498288853E+00    0.1668045661E+01
